,state,district,date,confirmed,active,recovered,deceased,notes,fatality_rate,recovery_rate,ML,Low_90,High_90,Low_50,High_50
586,Maharashtra,Nagpur,2020-04-27,107,86,20,1,,0.009345794392523364,0.18691588785046728,0.37,0.0,1.1400000000000001,0.03,0.56
587,Maharashtra,Nagpur,2020-04-28,134,113,20,1,,0.007462686567164179,0.14925373134328357,0.45,0.0,1.1500000000000001,0.09,0.63
588,Maharashtra,Nagpur,2020-04-29,138,102,35,1,,0.007246376811594203,0.2536231884057971,0.5,0.0,1.16,0.12,0.67
589,Maharashtra,Nagpur,2020-04-30,139,100,37,2,,0.014388489208633094,0.26618705035971224,0.49,0.0,1.12,0.15,0.68
590,Maharashtra,Nagpur,2020-05-01,139,100,37,2,,0.014388489208633094,0.26618705035971224,0.47000000000000003,0.0,1.09,0.1,0.62
591,Maharashtra,Nagpur,2020-05-02,146,107,37,2,,0.0136986301369863,0.2534246575342466,0.51,0.0,1.1,0.16,0.68
592,Maharashtra,Nagpur,2020-05-03,152,110,40,2,,0.013157894736842105,0.2631578947368421,0.63,0.01,1.19,0.3,0.84
593,Maharashtra,Nagpur,2020-05-04,152,110,40,2,,0.013157894736842105,0.2631578947368421,0.75,0.06,1.3,0.44,0.98
594,Maharashtra,Nagpur,2020-05-05,181,129,50,2,,0.011049723756906077,0.27624309392265195,0.85,0.19,1.44,0.53,1.06
595,Maharashtra,Nagpur,2020-05-06,182,124,56,2,,0.01098901098901099,0.3076923076923077,0.9,0.25,1.47,0.59,1.1
596,Maharashtra,Nagpur,2020-05-07,206,141,63,2,,0.009708737864077669,0.3058252427184466,0.97,0.34,1.52,0.67,1.16
597,Maharashtra,Nagpur,2020-05-08,212,147,63,2,,0.009433962264150943,0.2971698113207547,0.97,0.38,1.51,0.68,1.1500000000000001
598,Maharashtra,Nagpur,2020-05-09,224,159,63,2,,0.008928571428571428,0.28125,0.98,0.4,1.49,0.7000000000000001,1.1500000000000001
599,Maharashtra,Nagpur,2020-05-10,251,186,63,2,,0.00796812749003984,0.250996015936255,1.05,0.48,1.53,0.8,1.23
600,Maharashtra,Nagpur,2020-05-11,259,186,71,2,,0.007722007722007722,0.27413127413127414,1.07,0.52,1.53,0.85,1.26
601,Maharashtra,Nagpur,2020-05-12,268,191,75,2,,0.007462686567164179,0.2798507462686567,1.09,0.55,1.52,0.8300000000000001,1.23
602,Maharashtra,Nagpur,2020-05-13,317,240,75,2,,0.006309148264984227,0.23659305993690852,1.1,0.6,1.53,0.89,1.27
603,Maharashtra,Nagpur,2020-05-14,331,243,86,2,,0.006042296072507553,0.2598187311178248,1.03,0.53,1.44,0.8300000000000001,1.2
604,Maharashtra,Nagpur,2020-05-15,334,239,93,2,,0.005988023952095809,0.27844311377245506,1.01,0.52,1.41,0.77,1.1400000000000001
605,Maharashtra,Nagpur,2020-05-16,352,191,159,2,,0.005681818181818182,0.45170454545454547,0.96,0.51,1.3800000000000001,0.74,1.1
606,Maharashtra,Nagpur,2020-05-17,357,193,162,2,,0.0056022408963585435,0.453781512605042,0.91,0.44,1.31,0.68,1.04
607,Maharashtra,Nagpur,2020-05-18,375,183,188,4,,0.010666666666666666,0.5013333333333333,0.96,0.51,1.37,0.72,1.08
608,Maharashtra,Nagpur,2020-05-19,375,183,188,4,,0.010666666666666666,0.5013333333333333,1.02,0.56,1.41,0.8,1.1500000000000001
609,Maharashtra,Nagpur,2020-05-20,388,154,228,6,,0.015463917525773196,0.5876288659793815,1.05,0.58,1.42,0.81,1.16
610,Maharashtra,Nagpur,2020-05-21,437,162,269,6,,0.013729977116704805,0.6155606407322655,1.07,0.63,1.45,0.86,1.2
611,Maharashtra,Nagpur,2020-05-22,460,179,274,7,,0.015217391304347827,0.5956521739130435,1.04,0.59,1.4000000000000001,0.85,1.18
612,Maharashtra,Nagpur,2020-05-23,465,175,283,7,,0.015053763440860216,0.6086021505376344,0.99,0.56,1.36,0.79,1.12
613,Maharashtra,Nagpur,2020-05-24,471,158,306,7,,0.014861995753715499,0.6496815286624203,0.92,0.48,1.28,0.71,1.04
614,Maharashtra,Nagpur,2020-05-25,475,162,306,7,,0.014736842105263158,0.6442105263157895,0.88,0.45,1.25,0.68,1.01
615,Maharashtra,Nagpur,2020-05-26,481,140,333,8,,0.016632016632016633,0.6923076923076923,0.85,0.42,1.23,0.68,1.01
616,Maharashtra,Nagpur,2020-05-27,484,142,333,9,,0.01859504132231405,0.6880165289256198,0.92,0.46,1.28,0.6900000000000001,1.03
617,Maharashtra,Nagpur,2020-05-28,495,150,336,9,,0.01818181818181818,0.6787878787878788,0.96,0.51,1.33,0.74,1.08
618,Maharashtra,Nagpur,2020-05-29,495,150,336,9,,0.01818181818181818,0.6787878787878788,1.04,0.61,1.42,0.81,1.1500000000000001
619,Maharashtra,Nagpur,2020-05-30,556,193,353,10,,0.017985611510791366,0.6348920863309353,1.1,0.66,1.46,0.89,1.22
620,Maharashtra,Nagpur,2020-05-31,556,193,353,10,,0.017985611510791366,0.6348920863309353,1.1300000000000001,0.72,1.5,0.9500000000000001,1.27
621,Maharashtra,Nagpur,2020-06-01,592,203,378,11,,0.018581081081081082,0.6385135135135135,1.1300000000000001,0.71,1.48,0.92,1.24
622,Maharashtra,Nagpur,2020-06-02,614,222,381,11,,0.017915309446254073,0.6205211726384365,1.12,0.72,1.47,0.93,1.24
623,Maharashtra,Nagpur,2020-06-03,635,232,392,11,,0.01732283464566929,0.6173228346456693,1.11,0.71,1.45,0.9,1.21
624,Maharashtra,Nagpur,2020-06-04,662,241,410,11,,0.01661631419939577,0.6193353474320241,1.1300000000000001,0.73,1.46,0.9400000000000001,1.24
625,Maharashtra,Nagpur,2020-06-05,681,259,411,11,,0.016152716593245228,0.6035242290748899,1.12,0.75,1.46,0.91,1.21
626,Maharashtra,Nagpur,2020-06-06,738,311,416,11,,0.014905149051490514,0.5636856368563685,1.1,0.74,1.44,0.92,1.21
627,Maharashtra,Nagpur,2020-06-07,747,302,434,11,,0.014725568942436412,0.5809906291834003,1.09,0.71,1.41,0.9,1.19
628,Maharashtra,Nagpur,2020-06-08,761,284,466,11,,0.01445466491458607,0.6123521681997371,1.1400000000000001,0.76,1.45,0.9400000000000001,1.23
629,Maharashtra,Nagpur,2020-06-09,788,298,478,12,,0.015228426395939087,0.6065989847715736,1.19,0.81,1.49,1.01,1.29
630,Maharashtra,Nagpur,2020-06-10,831,324,495,12,,0.01444043321299639,0.5956678700361011,1.21,0.86,1.52,1.06,1.33
631,Maharashtra,Nagpur,2020-06-11,919,384,523,12,,0.013057671381936888,0.5690968443960827,1.23,0.9,1.54,1.05,1.32
632,Maharashtra,Nagpur,2020-06-12,969,421,536,12,,0.01238390092879257,0.5531475748194015,1.18,0.84,1.47,1.02,1.28
633,Maharashtra,Nagpur,2020-06-13,982,431,539,12,,0.012219959266802444,0.5488798370672098,1.1,0.77,1.3900000000000001,0.93,1.19
634,Maharashtra,Nagpur,2020-06-14,1013,403,598,12,,0.011846001974333662,0.5903257650542941,1.06,0.73,1.35,0.89,1.1500000000000001
635,Maharashtra,Nagpur,2020-06-15,1013,403,598,12,,0.011846001974333662,0.5903257650542941,1.02,0.6900000000000001,1.31,0.85,1.11
636,Maharashtra,Nagpur,2020-06-16,1046,410,624,12,,0.011472275334608031,0.5965583173996176,1.04,0.71,1.33,0.87,1.1300000000000001
637,Maharashtra,Nagpur,2020-06-17,1129,470,647,12,,0.010628875110717449,0.5730735163861824,1.06,0.72,1.34,0.88,1.1400000000000001
638,Maharashtra,Nagpur,2020-06-18,1129,470,647,12,,0.010628875110717449,0.5730735163861824,1.11,0.77,1.3900000000000001,0.93,1.19
639,Maharashtra,Nagpur,2020-06-19,1154,490,651,13,,0.011265164644714038,0.5641247833622184,1.1500000000000001,0.8200000000000001,1.43,1.0,1.25
640,Maharashtra,Nagpur,2020-06-20,1191,397,781,13,,0.0109151973131822,0.6557514693534845,1.1500000000000001,0.8300000000000001,1.43,0.99,1.24
641,Maharashtra,Nagpur,2020-06-21,1325,479,833,13,,0.009811320754716982,0.6286792452830189,1.1300000000000001,0.79,1.3900000000000001,0.9500000000000001,1.2
642,Maharashtra,Nagpur,2020-06-22,1337,482,842,13,,0.009723261032161555,0.6297681376215407,1.11,0.79,1.3800000000000001,0.98,1.22
643,Maharashtra,Nagpur,2020-06-23,1337,482,842,13,,0.009723261032161555,0.6297681376215407,1.04,0.72,1.31,0.9,1.1400000000000001
644,Maharashtra,Nanded,2020-04-30,3,3,0,0,,0.0,0.0,0.0,0.0,10.81,0.0,6.01
645,Maharashtra,Nanded,2020-05-01,3,2,0,1,,0.3333333333333333,0.0,3.77,0.45,6.2,2.27,4.8100000000000005
646,Maharashtra,Nanded,2020-05-02,4,3,0,1,,0.25,0.0,2.62,0.39,4.36,1.6400000000000001,3.36
647,Maharashtra,Nanded,2020-05-03,31,30,0,1,,0.03225806451612903,0.0,2.24,0.48,3.68,1.46,2.82
648,Maharashtra,Nanded,2020-05-04,31,30,0,1,,0.03225806451612903,0.0,1.6500000000000001,0.2,2.84,0.98,2.13
649,Maharashtra,Nanded,2020-05-05,31,29,0,2,,0.06451612903225806,0.0,1.35,0.06,2.37,0.73,1.76
650,Maharashtra,Nanded,2020-05-06,31,29,0,2,,0.06451612903225806,0.0,1.0,0.0,1.98,0.48,1.4000000000000001
651,Maharashtra,Nanded,2020-05-07,32,30,0,2,,0.0625,0.0,0.85,0.0,1.83,0.31,1.18
652,Maharashtra,Nanded,2020-05-08,32,30,0,2,,0.0625,0.0,1.0,0.0,1.93,0.5,1.3900000000000001
653,Maharashtra,Nanded,2020-05-09,33,30,0,3,,0.09090909090909091,0.0,1.1300000000000001,0.02,2.0100000000000002,0.62,1.51
654,Maharashtra,Nanded,2020-05-10,43,40,0,3,,0.06976744186046512,0.0,1.23,0.13,2.13,0.72,1.59
655,Maharashtra,Nanded,2020-05-11,45,41,0,4,,0.08888888888888889,0.0,1.2,0.13,2.06,0.74,1.57
656,Maharashtra,Nanded,2020-05-12,46,42,0,4,,0.08695652173913043,0.0,1.18,0.17,2.0300000000000002,0.71,1.51
657,Maharashtra,Nanded,2020-05-13,57,53,0,4,,0.07017543859649122,0.0,1.17,0.16,1.97,0.72,1.49
658,Maharashtra,Nanded,2020-05-14,57,53,0,4,,0.07017543859649122,0.0,1.07,0.16,1.8800000000000001,0.6900000000000001,1.43
659,Maharashtra,Nanded,2020-05-15,57,52,1,4,,0.07017543859649122,0.017543859649122806,1.1500000000000001,0.21,1.93,0.71,1.44
660,Maharashtra,Nanded,2020-05-16,59,31,24,4,,0.06779661016949153,0.4067796610169492,1.1300000000000001,0.21,1.8900000000000001,0.71,1.42
661,Maharashtra,Nanded,2020-05-17,69,41,24,4,,0.057971014492753624,0.34782608695652173,1.1300000000000001,0.23,1.87,0.72,1.41
662,Maharashtra,Nanded,2020-05-18,78,45,29,4,,0.05128205128205128,0.3717948717948718,1.18,0.31,1.92,0.79,1.46
663,Maharashtra,Nanded,2020-05-19,78,45,29,4,,0.05128205128205128,0.3717948717948718,1.22,0.41000000000000003,1.97,0.8300000000000001,1.48
664,Maharashtra,Nanded,2020-05-20,80,47,29,4,,0.05,0.3625,1.1500000000000001,0.36,1.87,0.77,1.4000000000000001
665,Maharashtra,Nanded,2020-05-21,92,54,34,4,,0.043478260869565216,0.3695652173913043,1.1400000000000001,0.33,1.81,0.79,1.4000000000000001
666,Maharashtra,Nanded,2020-05-22,98,57,37,4,,0.04081632653061224,0.37755102040816324,1.08,0.33,1.77,0.72,1.32
667,Maharashtra,Nanded,2020-05-23,98,50,43,5,,0.05102040816326531,0.4387755102040816,1.03,0.26,1.68,0.6900000000000001,1.28
668,Maharashtra,Nanded,2020-05-24,98,50,43,5,,0.05102040816326531,0.4387755102040816,1.03,0.26,1.67,0.66,1.25
669,Maharashtra,Nanded,2020-05-25,98,50,43,5,,0.05102040816326531,0.4387755102040816,0.98,0.23,1.62,0.64,1.22
670,Maharashtra,Nanded,2020-05-26,105,39,61,5,,0.047619047619047616,0.580952380952381,0.98,0.22,1.61,0.63,1.21
671,Maharashtra,Nanded,2020-05-27,105,39,61,5,,0.047619047619047616,0.580952380952381,0.98,0.25,1.6300000000000001,0.62,1.2
672,Maharashtra,Nanded,2020-05-28,108,33,69,6,,0.05555555555555555,0.6388888888888888,0.98,0.23,1.61,0.68,1.25
673,Maharashtra,Nanded,2020-05-29,108,33,69,6,,0.05555555555555555,0.6388888888888888,0.98,0.27,1.6400000000000001,0.66,1.23
674,Maharashtra,Nanded,2020-05-30,108,16,86,6,,0.05555555555555555,0.7962962962962963,1.03,0.3,1.67,0.68,1.25
675,Maharashtra,Nanded,2020-05-31,108,16,86,6,,0.05555555555555555,0.7962962962962963,1.07,0.34,1.7,0.75,1.31
676,Maharashtra,Nanded,2020-06-01,123,26,91,6,,0.04878048780487805,0.7398373983739838,1.19,0.5,1.83,0.85,1.4000000000000001
677,Maharashtra,Nanded,2020-06-02,129,32,91,6,,0.046511627906976744,0.7054263565891473,1.25,0.56,1.85,0.9400000000000001,1.47
678,Maharashtra,Nanded,2020-06-03,135,30,99,6,,0.044444444444444446,0.7333333333333333,1.27,0.61,1.85,0.97,1.48
679,Maharashtra,Nanded,2020-06-04,157,48,102,7,,0.044585987261146494,0.6496815286624203,1.24,0.6,1.8,0.98,1.47
680,Maharashtra,Nanded,2020-06-05,162,53,102,7,,0.043209876543209874,0.6296296296296297,1.16,0.53,1.7,0.88,1.36
681,Maharashtra,Nanded,2020-06-06,168,57,104,7,,0.041666666666666664,0.6190476190476191,1.09,0.48,1.6300000000000001,0.84,1.31
682,Maharashtra,Nanded,2020-06-07,169,54,108,7,,0.04142011834319527,0.6390532544378699,1.03,0.44,1.58,0.75,1.22
683,Maharashtra,Nanded,2020-06-08,170,52,110,8,,0.047058823529411764,0.6470588235294118,1.0,0.39,1.53,0.71,1.18
684,Maharashtra,Nanded,2020-06-09,171,50,113,8,,0.04678362573099415,0.6608187134502924,1.03,0.41000000000000003,1.55,0.74,1.21
685,Maharashtra,Nanded,2020-06-10,174,53,113,8,,0.04597701149425287,0.6494252873563219,1.08,0.47000000000000003,1.6,0.84,1.3
686,Maharashtra,Nanded,2020-06-11,186,61,116,9,,0.04838709677419355,0.6236559139784946,1.17,0.56,1.67,0.87,1.33
687,Maharashtra,Nanded,2020-06-12,204,78,117,9,,0.04411764705882353,0.5735294117647058,1.21,0.63,1.71,0.91,1.36
688,Maharashtra,Nanded,2020-06-13,204,57,137,10,,0.049019607843137254,0.6715686274509803,1.22,0.66,1.71,0.97,1.4000000000000001
689,Maharashtra,Nanded,2020-06-14,235,74,151,10,,0.0425531914893617,0.6425531914893617,1.2,0.67,1.69,0.96,1.3800000000000001
690,Maharashtra,Nanded,2020-06-15,235,74,151,10,,0.0425531914893617,0.6425531914893617,1.16,0.63,1.6300000000000001,0.93,1.34
691,Maharashtra,Nanded,2020-06-16,241,70,161,10,,0.04149377593360996,0.6680497925311203,1.1300000000000001,0.59,1.58,0.87,1.28
692,Maharashtra,Nanded,2020-06-17,264,88,164,12,,0.045454545454545456,0.6212121212121212,1.1,0.6,1.57,0.87,1.27
693,Maharashtra,Nanded,2020-06-18,264,88,164,12,,0.045454545454545456,0.6212121212121212,1.06,0.53,1.5,0.8,1.2
694,Maharashtra,Nanded,2020-06-19,266,90,164,12,,0.045112781954887216,0.6165413533834586,1.05,0.55,1.51,0.8,1.2
695,Maharashtra,Nanded,2020-06-20,271,93,166,12,,0.04428044280442804,0.6125461254612546,1.03,0.51,1.47,0.77,1.17
696,Maharashtra,Nanded,2020-06-21,282,96,175,11,,0.03900709219858156,0.6205673758865248,1.01,0.49,1.45,0.75,1.1500000000000001
697,Maharashtra,Nanded,2020-06-22,286,100,175,11,,0.038461538461538464,0.6118881118881119,1.01,0.5,1.46,0.75,1.1500000000000001
698,Maharashtra,Nanded,2020-06-23,286,100,175,11,,0.038461538461538464,0.6118881118881119,0.99,0.49,1.45,0.73,1.1300000000000001
699,Maharashtra,Nashik,2020-04-21,53,53,0,0,,0.0,0.0,0.0,0.0,10.81,0.0,6.01
700,Maharashtra,Nashik,2020-04-22,95,87,0,8,,0.08421052631578947,0.0,0.51,0.0,1.6400000000000001,0.0,0.77
701,Maharashtra,Nashik,2020-04-23,105,94,2,9,,0.08571428571428572,0.01904761904761905,0.1,0.0,1.18,0.0,0.53
702,Maharashtra,Nashik,2020-04-24,120,109,2,9,,0.075,0.016666666666666666,0.1,0.0,1.0,0.01,0.45
703,Maharashtra,Nashik,2020-04-25,131,117,2,12,,0.0916030534351145,0.015267175572519083,0.35000000000000003,0.0,1.03,0.03,0.51
704,Maharashtra,Nashik,2020-04-26,131,117,2,12,,0.0916030534351145,0.015267175572519083,0.41000000000000003,0.0,1.02,0.07,0.55
705,Maharashtra,Nashik,2020-04-27,131,117,2,12,,0.0916030534351145,0.015267175572519083,0.58,0.01,1.11,0.24,0.75
706,Maharashtra,Nashik,2020-04-28,195,178,5,12,,0.06153846153846154,0.02564102564102564,0.63,0.02,1.1300000000000001,0.37,0.86
707,Maharashtra,Nashik,2020-04-29,195,177,6,12,,0.06153846153846154,0.03076923076923077,0.74,0.12,1.25,0.46,0.9400000000000001
708,Maharashtra,Nashik,2020-04-30,197,179,6,12,,0.06091370558375635,0.030456852791878174,0.8300000000000001,0.25,1.35,0.55,1.01
709,Maharashtra,Nashik,2020-05-01,197,179,6,12,,0.06091370558375635,0.030456852791878174,0.88,0.33,1.3800000000000001,0.59,1.03
710,Maharashtra,Nashik,2020-05-02,262,244,6,12,,0.04580152671755725,0.022900763358778626,1.05,0.53,1.52,0.8,1.21
711,Maharashtra,Nashik,2020-05-03,284,266,6,12,,0.04225352112676056,0.02112676056338028,1.24,0.74,1.6600000000000001,1.0,1.3800000000000001
712,Maharashtra,Nashik,2020-05-04,284,266,6,12,,0.04225352112676056,0.02112676056338028,1.4000000000000001,0.9400000000000001,1.78,1.17,1.52
713,Maharashtra,Nashik,2020-05-05,409,391,6,12,,0.029339853300733496,0.014669926650366748,1.42,1.01,1.78,1.22,1.54
714,Maharashtra,Nashik,2020-05-06,463,445,6,12,,0.02591792656587473,0.012958963282937365,1.35,0.96,1.68,1.1500000000000001,1.45
715,Maharashtra,Nashik,2020-05-07,533,497,24,12,,0.0225140712945591,0.0450281425891182,1.3,0.93,1.61,1.12,1.4000000000000001
716,Maharashtra,Nashik,2020-05-08,557,521,24,12,,0.02154398563734291,0.04308797127468582,1.23,0.88,1.53,1.05,1.32
717,Maharashtra,Nashik,2020-05-09,595,533,42,20,,0.03361344537815126,0.07058823529411765,1.1300000000000001,0.81,1.44,0.98,1.24
718,Maharashtra,Nashik,2020-05-10,659,583,42,34,,0.051593323216995446,0.0637329286798179,1.09,0.76,1.3800000000000001,0.92,1.18
719,Maharashtra,Nashik,2020-05-11,696,615,47,34,,0.04885057471264368,0.06752873563218391,1.07,0.75,1.36,0.9400000000000001,1.19
720,Maharashtra,Nashik,2020-05-12,741,604,103,34,,0.04588394062078273,0.13900134952766532,1.04,0.7000000000000001,1.31,0.89,1.1400000000000001
721,Maharashtra,Nashik,2020-05-13,751,614,103,34,,0.045272969374167776,0.13715046604527298,1.0,0.66,1.27,0.85,1.1
722,Maharashtra,Nashik,2020-05-14,807,647,126,34,,0.042131350681536554,0.15613382899628253,0.9500000000000001,0.62,1.23,0.8,1.05
723,Maharashtra,Nashik,2020-05-15,825,652,139,34,,0.041212121212121214,0.1684848484848485,0.91,0.59,1.2,0.77,1.02
724,Maharashtra,Nashik,2020-05-16,835,535,265,35,,0.041916167664670656,0.31736526946107785,0.86,0.53,1.1500000000000001,0.6900000000000001,0.9500000000000001
725,Maharashtra,Nashik,2020-05-17,851,400,416,35,,0.041128084606345476,0.4888366627497062,0.84,0.5,1.1300000000000001,0.68,0.9400000000000001
726,Maharashtra,Nashik,2020-05-18,857,272,550,35,,0.040840140023337225,0.6417736289381564,0.8200000000000001,0.48,1.12,0.63,0.9
727,Maharashtra,Nashik,2020-05-19,857,272,550,35,,0.040840140023337225,0.6417736289381564,0.8300000000000001,0.5,1.1500000000000001,0.66,0.93
728,Maharashtra,Nashik,2020-05-20,868,194,638,36,,0.041474654377880185,0.7350230414746544,0.86,0.52,1.18,0.66,0.9400000000000001
729,Maharashtra,Nashik,2020-05-21,907,223,639,45,,0.04961411245865491,0.7045203969128997,0.87,0.52,1.19,0.6900000000000001,0.97
730,Maharashtra,Nashik,2020-05-22,918,231,641,46,,0.05010893246187364,0.6982570806100218,0.9,0.53,1.21,0.72,1.0
731,Maharashtra,Nashik,2020-05-23,931,244,641,46,,0.04940923737916219,0.6885069817400644,0.91,0.55,1.23,0.75,1.03
732,Maharashtra,Nashik,2020-05-24,936,172,718,46,,0.049145299145299144,0.7670940170940171,0.93,0.55,1.24,0.77,1.05
733,Maharashtra,Nashik,2020-05-25,973,209,718,46,,0.047276464542651594,0.7379239465570401,0.9400000000000001,0.56,1.25,0.79,1.07
734,Maharashtra,Nashik,2020-05-26,992,215,728,49,,0.04939516129032258,0.7338709677419355,0.96,0.58,1.27,0.81,1.09
735,Maharashtra,Nashik,2020-05-27,1012,232,728,52,,0.05138339920948617,0.7193675889328063,0.99,0.61,1.3,0.8300000000000001,1.11
736,Maharashtra,Nashik,2020-05-28,1043,236,755,52,,0.04985618408437201,0.7238734419942474,1.0,0.64,1.32,0.84,1.12
737,Maharashtra,Nashik,2020-05-29,1043,236,755,52,,0.04985618408437201,0.7238734419942474,1.03,0.66,1.34,0.86,1.1400000000000001
738,Maharashtra,Nashik,2020-05-30,1111,158,893,60,,0.054005400540054004,0.8037803780378038,1.07,0.71,1.3800000000000001,0.89,1.17
739,Maharashtra,Nashik,2020-05-31,1111,158,893,60,,0.054005400540054004,0.8037803780378038,1.09,0.73,1.3900000000000001,0.9400000000000001,1.21
740,Maharashtra,Nashik,2020-06-01,1182,222,893,67,,0.05668358714043993,0.7554991539763113,1.11,0.76,1.41,0.9400000000000001,1.21
741,Maharashtra,Nashik,2020-06-02,1212,225,919,68,,0.056105610561056105,0.7582508250825083,1.1400000000000001,0.8,1.44,0.96,1.23
742,Maharashtra,Nashik,2020-06-03,1235,225,942,68,,0.05506072874493927,0.762753036437247,1.1500000000000001,0.81,1.44,0.98,1.24
743,Maharashtra,Nashik,2020-06-04,1297,284,942,71,,0.05474171164225135,0.7262914417887433,1.22,0.88,1.5,1.04,1.3
744,Maharashtra,Nashik,2020-06-05,1367,308,978,81,,0.0592538405267008,0.7154352596927579,1.24,0.92,1.52,1.08,1.33
745,Maharashtra,Nashik,2020-06-06,1412,312,1012,88,,0.06232294617563739,0.71671388101983,1.28,0.96,1.54,1.12,1.36
746,Maharashtra,Nashik,2020-06-07,1521,405,1027,89,,0.05851413543721236,0.6752136752136753,1.26,0.97,1.53,1.1300000000000001,1.36
747,Maharashtra,Nashik,2020-06-08,1592,474,1027,91,,0.0571608040201005,0.6451005025125628,1.22,0.92,1.47,1.06,1.29
748,Maharashtra,Nashik,2020-06-09,1660,471,1094,95,,0.0572289156626506,0.6590361445783133,1.1400000000000001,0.85,1.3900000000000001,1.03,1.25
749,Maharashtra,Nashik,2020-06-10,1704,479,1130,95,,0.05575117370892019,0.6631455399061033,1.1,0.8,1.34,0.97,1.19
750,Maharashtra,Nashik,2020-06-11,1746,482,1164,100,,0.0572737686139748,0.6666666666666666,1.06,0.76,1.3,0.93,1.1500000000000001
751,Maharashtra,Nashik,2020-06-12,1785,519,1164,102,,0.05714285714285714,0.6521008403361345,1.04,0.74,1.28,0.91,1.1300000000000001
752,Maharashtra,Nashik,2020-06-13,1852,580,1170,102,,0.0550755939524838,0.6317494600431965,1.04,0.74,1.28,0.91,1.1300000000000001
753,Maharashtra,Nashik,2020-06-14,1934,651,1178,105,,0.05429162357807653,0.609100310237849,1.1,0.8,1.34,0.97,1.19
754,Maharashtra,Nashik,2020-06-15,1934,651,1178,105,,0.05429162357807653,0.609100310237849,1.12,0.8300000000000001,1.36,0.98,1.2
755,Maharashtra,Nashik,2020-06-16,2006,688,1214,104,,0.0518444666001994,0.6051844466600199,1.16,0.87,1.4000000000000001,1.01,1.23
756,Maharashtra,Nashik,2020-06-17,2188,740,1314,134,,0.061243144424131625,0.6005484460694699,1.23,0.9400000000000001,1.46,1.12,1.33
757,Maharashtra,Nashik,2020-06-18,2188,740,1314,134,,0.061243144424131625,0.6005484460694699,1.33,1.06,1.56,1.19,1.4000000000000001
758,Maharashtra,Nashik,2020-06-19,2306,804,1368,134,,0.058109280138768434,0.593235039028621,1.4000000000000001,1.1500000000000001,1.6300000000000001,1.27,1.47
759,Maharashtra,Nashik,2020-06-20,2515,956,1422,137,,0.054473161033797214,0.5654075546719682,1.37,1.1300000000000001,1.59,1.26,1.45
760,Maharashtra,Nashik,2020-06-21,2762,1084,1526,152,,0.05503258508327299,0.5524981897175959,1.29,1.05,1.5,1.16,1.35
761,Maharashtra,Nashik,2020-06-22,2871,1185,1526,160,,0.055729710902124696,0.5315221177290143,1.22,0.98,1.42,1.11,1.29
762,Maharashtra,Nashik,2020-06-23,2871,1185,1526,160,,0.055729710902124696,0.5315221177290143,1.1,0.85,1.29,0.99,1.17
763,Maharashtra,Osmanabad,2020-05-13,4,1,3,0,,0.0,0.75,0.0,0.0,10.81,0.0,6.01
764,Maharashtra,Osmanabad,2020-05-14,4,1,3,0,,0.0,0.75,0.08,0.0,5.5200000000000005,0.0,2.5500000000000003
765,Maharashtra,Osmanabad,2020-05-15,6,3,3,0,,0.0,0.5,0.09,0.0,4.39,0.02,2.05
766,Maharashtra,Osmanabad,2020-05-16,7,4,3,0,,0.0,0.42857142857142855,0.1,0.0,3.84,0.0,1.79
767,Maharashtra,Osmanabad,2020-05-17,7,4,3,0,,0.0,0.42857142857142855,1.0,0.0,3.49,0.05,1.68
768,Maharashtra,Osmanabad,2020-05-18,11,8,3,0,,0.0,0.2727272727272727,1.73,0.0,3.65,0.7000000000000001,2.45
769,Maharashtra,Osmanabad,2020-05-19,11,8,3,0,,0.0,0.2727272727272727,1.53,0.0,3.23,0.63,2.17
770,Maharashtra,Osmanabad,2020-05-20,11,8,3,0,,0.0,0.2727272727272727,1.8,0.02,3.23,1.01,2.47
771,Maharashtra,Osmanabad,2020-05-21,19,15,4,0,,0.0,0.21052631578947367,1.8900000000000001,0.2,3.23,1.17,2.49
772,Maharashtra,Osmanabad,2020-05-22,26,22,4,0,,0.0,0.15384615384615385,1.69,0.16,2.87,1.0,2.18
773,Maharashtra,Osmanabad,2020-05-23,29,25,4,0,,0.0,0.13793103448275862,1.56,0.21,2.69,0.92,2.0
774,Maharashtra,Osmanabad,2020-05-24,31,27,4,0,,0.0,0.12903225806451613,1.47,0.18,2.5,0.9,1.9000000000000001
775,Maharashtra,Osmanabad,2020-05-25,37,33,4,0,,0.0,0.10810810810810811,1.4000000000000001,0.19,2.38,0.87,1.81
776,Maharashtra,Osmanabad,2020-05-26,37,29,8,0,,0.0,0.21621621621621623,1.36,0.23,2.31,0.85,1.74
777,Maharashtra,Osmanabad,2020-05-27,45,37,8,0,,0.0,0.17777777777777778,1.42,0.3,2.32,0.91,1.76
778,Maharashtra,Osmanabad,2020-05-28,54,42,12,0,,0.0,0.2222222222222222,1.37,0.31,2.23,0.9400000000000001,1.74
779,Maharashtra,Osmanabad,2020-05-29,54,42,12,0,,0.0,0.2222222222222222,1.41,0.44,2.27,0.99,1.75
780,Maharashtra,Osmanabad,2020-05-30,66,48,18,0,,0.0,0.2727272727272727,1.36,0.45,2.19,0.99,1.71
781,Maharashtra,Osmanabad,2020-05-31,66,48,18,0,,0.0,0.2727272727272727,1.33,0.42,2.09,0.93,1.62
